created_at,id,tweet
2021-10-30 16:43:53+00:00,1454489242525224968,Hertz’s supercharged #Tesla deal could haul us into the electric vehicle age https://t.co/7QrSAj4zCn
2021-10-30 16:43:53+00:00,1454489242168709121,"@Tele92275175 @tesla4k @RossADixon @alex_avoigt They don't design their own batteries, they don't build their own EV engine, they don't make their own software. Their EV aren't as efficient as Tesla. They all use approximetly the same tech... LG's tech (pouch cells). Even the chips are old tech."
2021-10-30 16:43:52+00:00,1454489239756808195,@elonmusk @ecommerceshares Mmm hmmm. And @Ford just earned GAAP $1.8 billion from 1 million cars sold in Q3 vs @Tesla earning $1.6 billion on 240k cars so…⏰⏰⏰
2021-10-30 16:43:51+00:00,1454489236850331650,@Tesla I'm wondering what you think of my photos?
2021-10-30 16:43:49+00:00,1454489227564040196,Driving #FSDBeta for the first time was mind blowing 🤯.  It feels like I’m the instructor and the car is a student driver. It will one day pass the drivers test for sure. $TSLA. More conviction than ever for the future of Tesla!
2021-10-30 16:43:44+00:00,1454489207985123334,"@0xAlena Few people know that Oracle founder Larry Ellison is Tesla's second largest shareholder, after Elon Musk. He owns about 1.5% of Tesla's shares, just over 15 million shares, or $ 15.5 billion https://t.co/BjXIZXcN9N"
2021-10-30 16:43:44+00:00,1454489207905431554,#Hertz’s supercharged #Tesla deal could haul us into the electric vehicle age https://t.co/5weiQ5OSbb
2021-10-30 16:43:40+00:00,1454489189974675457,@michaelrbodner @elonmusk @Tesla Reminds me of when I bought a Scion FR-S when they came out. But… that car was like $27k? Or something like that.
2021-10-30 16:43:39+00:00,1454489185830653952,I just got done reading a little more of Tesla book
2021-10-30 16:43:35+00:00,1454489166398558212,@teslafsdbeta Nice man but why not reinvest into tesla shares/calls or other stocks ?
2021-10-30 16:43:30+00:00,1454489146890752003,"Tonight, amidst Above Gear, Jeremy kidnaps 87 Honda children, Richard fucking gets dumbassedly syria'd by a premium supercar and James jacks off 9 Tesla preschoolers."
2021-10-30 16:43:26+00:00,1454489131585884164,".@trust_token .@tesla_inu_army .@TTesinu .@CenturionInu .@Samurai_inu_eth .@TheBoostCoin .@BabySaitamaERC .@KleeKaiETH .@ShytoshiKusama .@Yourpop8 .@ChadReddings .@TheShibLord 

Please join the AMA.

https://t.co/G1MLawYJWB

#cryptocurrency #CryptoNews #altcoin #Crypto #100xCoin https://t.co/AFhXgbvVTP"
2021-10-30 16:43:26+00:00,1454489130352750599,All my fellow #dancers need to put #MONEY into #DeFi #cryptocurrencies  such as smart defi like #FEGrox #FEG and maybe a little #FLOKI  and then buy a #Tesla to thank #ElonMusk https://t.co/R89ihaJy4B
2021-10-30 16:43:19+00:00,1454489102385139713,"@DogecoinRide @Tesla @elonmusk 🚀BUNSCAKE🚀

JUST LISTED ON CMC-SOON 🚀

LISTED ON CG White SOON🚀
8% CAKE REWARDS
630 CAKE  ALREADY REWARDED TO OUR HOLDER💰

This rocket with destination MOON is about to take off!

0x45d0f429790bec7ad4b68330b1051c7b8fe9d8af

@BunsCakeBsc"
2021-10-30 16:43:15+00:00,1454489082998845440,"Oct 30 Trading Desk Notes: https://t.co/uZ9XpwAQV7. Tesla mkt cap soars &gt;$200B on $4B order from Hertz as massive call buying sparks $200 share rally. Short-term interest rates rip higher. Commodity indices wobble, US Dollar surges higher. How and why I use stops to manage risk. https://t.co/wwYQFVPfwW"
2021-10-30 16:43:10+00:00,1454489064737054730,@Tesla_Tizzler Do you have a TSLA price target for the end of the year?
2021-10-30 16:43:09+00:00,1454489060651802634,Just a little Saturday morning due diligence 😂 @stevenmarkryan #Tesla #TSLA https://t.co/f3gTbtsubM
2021-10-30 16:43:09+00:00,1454489058126675968,Tesla Discreetly Raises the Price of Its Entire Lineup;url=https://t.co/INnLe4zxhb
2021-10-30 16:43:05+00:00,1454489044054806531,[Trading ] Procuring also selling a Penny FOR a PS5 PlayStation 5 to a Tesla *Did I PROFIT?* Episode 6 https://t.co/MUgfHFMbb0 #Video #also #charizard #connortv
2021-10-30 16:43:03+00:00,1454489032910512132,@DJBurges @FullyChargedDan I love that on the page with the article there is an ad showing someone plugging in a @Tesla lol
2021-10-30 16:42:58+00:00,1454489012932988932,"@richroll @RyanHoliday Did you take the Tesla or fly? 😁

Wish I could be there. Looks amazing!"
2021-10-30 16:42:57+00:00,1454489009661661184,People love the #Tesla #Boombox … sorry no ice cream available 😂😂 https://t.co/7cByRh9wxE
2021-10-30 16:42:55+00:00,1454489000966819840,US: Base Tesla Model Y Estimated Delivery Time Slips To September https://t.co/gS4MDY6Ty5
2021-10-30 16:42:46+00:00,1454488964195303424,"@truth_tesla Good thing you fessed up on the anti union BS. At the end of the day, Tesla has a new lease on incentives, $2500 more than previously, with no caps ($10K total). Also, the deal ain't done. If it fails, I can't wait to see your new level of whining."
2021-10-30 16:42:41+00:00,1454488939897704449,"@elonmusk You make Tesla to save people from environmental pollution. Help save nature from people by choosing #NFTBOOKS 
#NFTBS 
@nftbstoken 
@elonmusk https://t.co/9DuYArFBrZ"
2021-10-30 16:42:37+00:00,1454488925284732932,"@Geoff_Walton @TeslaOwnersUK @elonmusk …Don’t think you get the point of all this.  Nothing to do with my wishes.

The long term goals of Tesla is that cars will be completely self driving and you could even send a car out to pick someone out or use it as a self driving taxi and make money."
2021-10-30 16:42:23+00:00,1454488868330278912,@PilferedBrimley @chriscondon79 @NOCRAZYALLOWED @julepandme @scrowder You must think that a tax break is money the government pays you. You need to read this article because some of that money wasn’t even for Tesla. Some of this tax breaks where to buyers of solar panels and electric cars. This is the crap that the media does.
2021-10-30 16:42:23+00:00,1454488865608122374,@monsters_a_gogo the truth hurts.  They killed the tesla project
2021-10-30 16:42:19+00:00,1454488849246265345,If Tesla honors the preorder price for that truck it’s a steal… I doubt it though
2021-10-30 16:42:15+00:00,1454488831735078919,"Sadly this doesn’t seem to be true. 😢 Instead, they’ll be driven in Jags (iPace?).

BUT we still may see T≡SLAs there, as delegates can make their personal transports arrangements. 🤞🤞🤞

https://t.co/ekTgnZqS5l"
2021-10-30 16:42:10+00:00,1454488813775036433,Just wishes it was a Tesla 😂 https://t.co/9IYSoM1zeO
2021-10-30 16:42:10+00:00,1454488811283619856,@KelgoreTrout (This is not a joke statement. He owns 19 Tesla’s)
2021-10-30 16:42:05+00:00,1454488791759085576,"$DATX partenered with #Tesla
x1000 move is coming
$WAVES$NMR $ETC $RBTC $BTC $LTC $WBTC $SHIB $BNB $REEF $DOGE #CRYPTOCURRENCY $ADA $REN $DOT $XRP $EOS $QNT $EOS $UNI $LTC $DOT $TRX $NU $ATOM https://t.co/SiJAd9opgd"
2021-10-30 16:42:02+00:00,1454488778698117123,Hertz’s supercharged Tesla deal could haul us into the electric vehicle age | John Naughton https://t.co/lV1Sq0jMIT
2021-10-30 16:42:01+00:00,1454488774726103041,@bobstock6 @EricBunnyBlair @CTVNews Super. How much will you be contributing to charities that support the child slave labourers in Congo who mined the cobalt in your Tesla battery?  $13K will do nicely.
2021-10-30 16:42:00+00:00,1454488769818767369,"@TeslaAndBitcoin In a sense yes, but buying an OTM call is paying someone who owns shares a commission to be allowed to purchase at a higher price, I bought $1000cs when Tesla was at ~600, I paid $30 per share at the time for that agreement, he will now sell me his shares at 1000. He made 400/sh."
2021-10-30 16:41:59+00:00,1454488764156452868,"EV Morning News: Tesla Stock Soars, Plus More https://t.co/Un5tQE1lxF"
2021-10-30 16:41:49+00:00,1454488722427113475,Our @tesla Model Y recently updated so that I can get my safety score - honestly it’s higher than I expected 😂 - but not 99!  How do you drive in LA w/o some numbnuts popping into their lane on the freeway at too short a distance… I’ll own the aggressive turning though #Tesla https://t.co/tRvEBOCGMm
2021-10-30 16:41:39+00:00,1454488680572207110,"@MattiHaapoja @Tesla We love our two Model X, and we've got 2 kids. Both 6 seat config"
2021-10-30 16:41:36+00:00,1454488667439857668,"@elonmusk @tesla_raj This is excellent, cant wait for the Android version."
2021-10-30 16:41:31+00:00,1454488648120930312,"@_masterinvestor Apple tends to be quiet and strategic.  They tend to build a strong foundation when no one is paying attention. They already low key have a response to Tesla, Microsoft and Facebook.  It us just a matter of making it perfect, they strive on perfection."
2021-10-30 16:41:31+00:00,1454488646762049542,@TESLA_is_a_TREX You mean his INABILITY.
2021-10-30 16:41:29+00:00,1454488641984663554,"@Kimmy92727610 @EPOCH5official @bburnworth Yeah I expect price to continue to rise, license agreements with other automakers will probably have end customer paying same pricing as Tesla charges."
2021-10-30 16:41:27+00:00,1454488630970421253,@KelgoreTrout Your grandma who is deaf may have trouble connecting to 911 because our call center is understaffed and overburdened but hey the CEO just bought his 19th Tesla think of the emissions that’s saving!
2021-10-30 16:41:24+00:00,1454488620144996355,"@PeterLiddane @RishiSunak To show that you had paid Vehicle Excise Duty. A duty based on emissions. The money raised never went directly on the roads. Bicycles, again, are emission free and pay nothing. Like a Tesla."
2021-10-30 16:41:18+00:00,1454488592802357248,I gave +Kred to @DigitalColmer on @Kred. #influence #SDGs #sustainability #tech @AWSCloud #AWS #TheDigitalCoach #Cloud #CloudComputing #AI #ArtificialInelligence #CyberSecurity #Agile #DataScience #Tesla #TechTrends #EmergingTech #DigitalTransformation #FutureOfWork #Industry40
2021-10-30 16:41:10+00:00,1454488560527101958,@HenryEPayne @Pulser77 Tesla can do without subsidies. It’s Ford and GM that wrote this bill
2021-10-30 16:41:09+00:00,1454488557259837447,@Lessthan15chars @KenEllis2204 Tesla aren't really my idea of a big car manufacturer used to operating at economies of scale. TBH I think it will be like when the railways started - eg different gauges etc etc but eventually some standardisation is in everyone's interests.
2021-10-30 16:41:09+00:00,1454488555141672961,"@IDKFA3 @EVFollower1 @LyftGyft @CNN @ElectrifyAm @jimfarley98 @phoebesaid @ebergg @mtruby @mrlevine Nah average/longer commutes too, my daily driving is about 175km (average is 115km) which is very easy in my Long Range Tesla in all weather conditions. I charge to 90% in winter and 80% in the summer at home. Your use case is more of an outlier, 35k mi is Monster!"
2021-10-30 16:41:05+00:00,1454488539920572417,@Tesla_Tizzler 💯 people also want a mission they can rally behind. That's not as well understood by the other tera companies. Tesla gets it in spades.
2021-10-30 16:41:04+00:00,1454488534170148872,@AGuyOnlineHere @Tesla @torquenewsauto Actually Elon was hinting Ford is next in line to Bankrupt!
2021-10-30 16:41:01+00:00,1454488520979005440,Tesla Model S Plaid Complete 0-100% Supercharging Analysis - InsideEVs https://t.co/Hpumz2uAz3 #Tesla #ElonMusk
2021-10-30 16:40:56+00:00,1454488503090286592,"@RAbdiAnalyst ""You may live to see man-made horrors beyond your comprehension.” 

Nikola Tesla!

This quote is a reminder that human capacity is limitless, still it is up to us to use this capacity for good."
2021-10-30 16:40:50+00:00,1454488476204814340,@TeslaAndBitcoin Options trading is great. Dont start with tesla tho wayy too much movement youll lose ur mind
2021-10-30 16:40:43+00:00,1454488447066861570,@BakaBrain14 @kawibo tesla influence i'm afraid
2021-10-30 16:40:41+00:00,1454488439085314064,"@VCBrags If you want a laugh - read his book ""The Four"", specifically the chapter on why Tesla won't become a Google/Apple level company. 😂"
2021-10-30 16:40:39+00:00,1454488428603580428,Tesla really going off
2021-10-30 16:40:36+00:00,1454488419359408129,@ECMcLaughlin OBVIOUSLY A TESLA
2021-10-30 16:40:34+00:00,1454488408928178178,@Teslarati @ResidentSponge Many hurt feelings. Many keyboard warriors. Private lot. Was it reported to McDonald's management. Don't see any Tesla only parking signs. Could be manament told the crew to park there. Was anyone really denied charging.
2021-10-30 16:40:26+00:00,1454488375570874369,Do you use @Tesla power @Jbams01
2021-10-30 16:40:26+00:00,1454488374463512592,"@plainrocktweets has he covered every single branded object he broke yet?
list:
Nintendo
Playstation
Xbox
Apple
Samsung
Amazon
Facebook
LG
Motorola
Canon
Tesla
Sega
Dell
Nokia
Panasonic
(if there's any others i didn't say, let me know)"
2021-10-30 16:40:16+00:00,1454488333279760387,"Uber aims for 50,000 Teslas on its platform by 2023 https://t.co/xYOc1RxATg"
2021-10-30 16:40:12+00:00,1454488315189776390,"Dead oceans, a Twitter pump-and-dump and trillion-dollar Tesla https://t.co/NQQz0GBfSM"
2021-10-30 16:40:10+00:00,1454488310596972544,"Dead oceans, a Twitter pump-and-dump and trillion-dollar Tesla https://t.co/AbCqtZC1mj"
2021-10-30 16:40:10+00:00,1454488307908235264,"Hey Elon Musk, we would expecting this from you. I support you, supporting from INDIA. @elonmusk @SpaceX @Tesla @JourneyToMars https://t.co/V9r66h6vOx"
2021-10-30 16:39:54+00:00,1454488241801994240,"@Repugnantclowns @PepperOceanna American Asshole Thomas Edison offered Tesla $50,000 if he could improve upon the DC generation plants Edison favored. Within a few months, Tesla informed the American inventor that he'd indeed improved upon Edison’s motors. Edison refused to pay up, saying he was ""just joking""."
2021-10-30 16:39:53+00:00,1454488238392070153,"Looks like @AlbertBridgeCap has figured out the Tesla story. This doesn’t even include the profits from self-driving fleets, solar, robots, and whatever else Tesla decides to dominate in https://t.co/K3aTWOMGmG @stevenmarkryan @heydave7 @Gfilche @TeslaPodcast"
2021-10-30 16:39:52+00:00,1454488233484689412,"Dead oceans, a Twitter pump-and-dump and trillion-dollar Tesla https://t.co/oKX88KyDfc"
2021-10-30 16:39:52+00:00,1454488232436060173,@JacquesNell4 @ray4tesla How does Tesla's quality issues compare to other US car companies? German and Japanese automakers are usually considered to be superior in terms of build quality.
2021-10-30 16:39:42+00:00,1454488191466147845,@teslaownersSV @elonmusk Imagine this is the first model Y built in texas and Tesla hiding it in plain sight.
2021-10-30 17:59:55+00:00,1454508377896361989,@joelle_eth @Tesla This is the one with breakable unbreakable windows?
2021-10-30 17:59:50+00:00,1454508356215902210,@GailAlfarATX @biggreen @squarerootsgrow @Tesla @elonmusk @mayemusk @kimbal @melaniemadri @EvaFoxU @RenataKonkoly @JohnEG78 @dogeofficialceo @Kristennetten That’s frunktastic! And peachy.
2021-10-30 17:59:37+00:00,1454508302298144772,Im a long term shareholder and dont see any reason to ever sell tesla! Im excited to see where tesla will be in 20 years and all the great products they will sell to change the world to a better place!
2021-10-30 17:59:35+00:00,1454508294228389907,"Hey @MoodyHikmet, good morning. Just wanted you to know that my first #Tesla #FSDbeta test drive was a FAIL. Stressful and utterly incapable. You’re right: this is not ready for public testing. And again, I’m a (very) long $TSLA holder, so it gives me no pleasure to say this."
2021-10-30 17:59:27+00:00,1454508259671412738,"i entered the FREE @BabyDogeCoin Tesla giveaway!
 
You can enter too at https://t.co/5RMocwUuHU

If you like #DogeCoin you'll LOVE #BabyDogeCoin https://t.co/yCFtA416H5"
2021-10-30 17:59:17+00:00,1454508218844020738,"@idsewell @Tesla @elonmusk @teslaownersSV @tesla_raj @WholeMarsBlog I put a screen protector on mine once, it caused massive mayhem. I removed it and everything was ok. Just sharing."
2021-10-30 17:59:11+00:00,1454508194466832390,@terjeholden @Teslaconomics He deserves $300B for every Tesla robotaxi on the road today.
2021-10-30 17:59:10+00:00,1454508189609693186,"@OphirGottlieb Isn’t it also true for Tesla then? They have so much potential that most can’t even fathom? Autonomy, energy, AI software, etc.?"
2021-10-30 17:59:05+00:00,1454508166922702848,"Trending on #LunarCrush:

""#ShibainuCoin now accepted as payment at a French bistro in Paris 🤑🚀

Soon is #Tesla ❤️ LIKE and ReTweet ♻️ let @elonmusk hears you!

🌳 Low cap gem..."" via @ShibainuCoin

Top coin mentions
$trees

https://t.co/wfWlPyXuxt #LunarShare"
2021-10-30 17:59:00+00:00,1454508149143228420,Drove to Leander near Austin today. Going to try to plant herbs &amp; trees 🍑🍑 today. #frunkmafia #tesla @biggreen @squarerootsgrow 🌳 https://t.co/uKwKPRIiZc
2021-10-30 17:58:59+00:00,1454508142876782595,@RonStoeferle Yes Tesla is the carmaker of the Globalists.  Pay attention Tesla is furthering the globalist agenda of complete centralized power!
2021-10-30 17:58:55+00:00,1454508126472851457,@RoboTaxi2024 @Tesla Glad to see you again… it’s been entirely too long since we hung out.
2021-10-30 17:58:52+00:00,1454508113260859400,@michael_rigoni @elonmusk @Tesla @WholeMarsBlog 🙏🏽 amen
2021-10-30 17:58:48+00:00,1454508097309863936,What you doing in #TESLA territory??? https://t.co/bkC2o23BRK
2021-10-30 17:58:46+00:00,1454508090091474948,@manster_mash I work for @Tesla lol
2021-10-30 17:58:45+00:00,1454508083242274821,@SpeakSarahSpeak The ride on the Tesla is firmer. Ioniq should impress.
2021-10-30 17:58:40+00:00,1454508061721309186,"@Tesla Are you  bored, let's talk?"
2021-10-30 17:58:39+00:00,1454508061423505414,@RobinhoodApp Wen @Tesla x $Shib?
2021-10-30 17:58:37+00:00,1454508051386490900,"@cookie270883 @OstholtRalf @perma_bear @RemindMe_OfThis in 5 years.

Tesla will be the most profitable company in history before 2030"
2021-10-30 17:58:30+00:00,1454508022672334860,"@truth_tesla If that really is true, that even if Tesla got unionized (*a toxic divided union workplace is still not worth 4.5k per car), they wouldn’t be eligible; then I can’t think of another law so openly discriminatory to a company. 

Let alone the company with the most 🇺🇸 made cars!"
2021-10-30 17:58:29+00:00,1454508017223938052,"@chevrolet Oh if only they took notes from @elonmusk and @Tesla ,, they could've made history like they did! https://t.co/Gb2wnHykfC"
2021-10-30 17:58:28+00:00,1454508013360922638,"@thommcg1980 And of course it is fake news.
https://t.co/tvId3KyFum"
2021-10-30 17:58:26+00:00,1454508006964699145,@BestInterest_JC @mheadinvestor @theficouple Elon has said Tesla will never pay a dividend.
2021-10-30 17:58:26+00:00,1454508005563719687,"@shanemkelley @FalconFour @Waymo Share some footage then.
There's a guy who regularly took waymo and he has plenty of videos on YouTube. Those are the most wide ass open roads I've ever seen, no challenge to the system there. Tesla can do it better on those roads"
2021-10-30 17:58:23+00:00,1454507993043591168,"@Desire__World @dmuthuk You think Tesla had all the charging stations in place before they sold their first EV?
They gonna happen hand in hand"
2021-10-30 17:58:21+00:00,1454507985934290951,"https://t.co/yJgCY9IeEs
Automated Compounding System Market Research Report (2021 to 2026) – by Product, Application and Region"
2021-10-30 17:58:15+00:00,1454507959061450760,@NamesOfLondon @Herbert_Diess yes. Legacy was in denial for way too long. It’s not only ignoring Tesla however that’s not a good look: They knew exactly where the ball was rolling politically/regulatorily. And yet…. nothing.
2021-10-30 17:58:13+00:00,1454507949771087876,@phibetakitten “Imma show all these gosh darn Tesla owners how small I really am 🍆👌🏾”
2021-10-30 17:58:12+00:00,1454507944712736768,"https://t.co/3JHsLngAJX Is Now Playing - 
Tesla Shamans - SHAMANS - https://t.co/5OKHoyxw7A

Please help the station doing what you already do!  
The next time you shop amazon - Go to our website (above) - 
click on the amazon ad - Then just shop as usual - Rock On Dude!"
2021-10-30 17:58:10+00:00,1454507939851427841,@APompliano True! Social networks are very powerful.  I started investing in Tesla because of YouTube.
2021-10-30 17:58:05+00:00,1454507917210800130,"$DATX Will make everyone a millionaire 🚀 X1000 next week 🚀
Great partnership with #Tesla today
#LITECOIN $BAKE $FET  $SLP $DOGE #KUCOIN $XRP $MATIC $ADS $ICP $LINK $BTC $CFX  $KDA $VET $CFX $BTT $UOS  $SOL $ETH $KIN $XRP $ADA $BTC $BNB $LINK $IOTX $BTC #CRYPTOCURENCY https://t.co/CBnDospfVb"
2021-10-30 17:58:01+00:00,1454507899250749441,"Tesla-Bubble, anyone? https://t.co/ryeJTiiXKP"
2021-10-30 17:57:59+00:00,1454507891986075649,@TeslaAviation @Hertz @Tesla @elonmusk This appears to be Europe.
2021-10-30 17:57:58+00:00,1454507887376707592,"@RealEddieHobbs Nice fake photo for fake news.
https://t.co/tvId3KyFum"
2021-10-30 17:57:58+00:00,1454507887305400320,@RobinhoodApp @BoredApeYC @Sothebys @Tesla Wen $SHIB?
2021-10-30 17:57:56+00:00,1454507879839502341,My son want me to buy a Tesla so Ima buy a Tesla 😌
2021-10-30 17:57:51+00:00,1454507858687668237,Pelosi Pushes Electric Vehicle Subsidies As Husband’s Tesla Stock Soars https://t.co/VqoPetf2Ca
2021-10-30 17:57:44+00:00,1454507828731727872,"https://t.co/pYAZPY2dDp
Banded V Belts Market Research Report by Component, by Business Function, by Application, by Deployment Model, by Organization Size, by Verticals, by Region – Global Forecast to 2026 – Cumulative Impact of COVID-19"
2021-10-30 17:57:42+00:00,1454507821920256005,@MMCrypto Tesla proved to be a GEM!
2021-10-30 17:57:36+00:00,1454507795412398088,Opinion: Here’s the math for Tesla’s stock price if it becomes the Apple of car makers https://t.co/LusXO1hp3U
2021-10-30 17:57:35+00:00,1454507791419420681,@fatimaellahi @eman_chidi Well obviously if my tesla did then yours would too
2021-10-30 17:57:34+00:00,1454507786994257924,"Wet Gray

#tesla #teslamodel3 #teslaawd #carporn #design #grey #gray #autumn #automotive #elonmusk https://t.co/sAupRSCxr7 https://t.co/RmfErFgiEj"
2021-10-30 17:57:28+00:00,1454507761157369857,I hope to see @elonmusk  your Tesla $TSLA Ad in the $BAT Brave browser. 😊
2021-10-30 17:57:27+00:00,1454507757382602760,@elonmusk  why does my car delivery date keep getting pushed back when same configuration is available now for purchase at https://t.co/445hXTmk6a in same city.
2021-10-30 17:57:22+00:00,1454507735404347394,"@hai_praveen @elonmusk @Bitcoin @Tesla @Tronfoundation Possibilities are endless, guarantees are none. Recommend u to invest big but invest only what u can afford to loose. Invest not in hype, but in the coin that u personally like."
2021-10-30 17:57:22+00:00,1454507734909407234,"@SenAlexPadilla @SenFeinstein how are even allowing the extra $4,500 EV tax credit made by UAW to pass? You’re hurting your only auto manufacturer in California! On top of that it starts in 2027? When there’s EV already! #Tesla"
2021-10-30 17:57:21+00:00,1454507732854263814,Tesla To Buy 45 GWh Of LFP Batteries From CATL https://t.co/Ddvh6dpDSh #EV #VE #MOBILITY #NewMobility
2021-10-30 17:57:20+00:00,1454507729637216272,Why Do Tesla Fans Say They Don’t Experience Drowsiness &amp; Distraction On Autopilot? https://t.co/eiQuyxhfzP #EV #VE #MOBILITY #NewMobility
2021-10-30 17:57:12+00:00,1454507693889277956,"Ripple should partner with Elon Musk/Tesla and build a Technology &amp; Science facility/University in Texas.
Both Great Companies!!!
The US future! https://t.co/dXXIZJEYW8"
2021-10-30 17:57:10+00:00,1454507684976267267,"Saw this in Raleigh, NC. Kinda looks like a Tesla tower to me. What do you think? https://t.co/MIkZenp5CJ"
2021-10-30 17:57:07+00:00,1454507672905080832,"I think this is clever business idea! 🔥

Listen up and burn🔥 those #SHIB coins 💎

#SHIBARMY #ShibaCoin #Shibarium #Crypto #cryptocurrencies #NFT #nftart #nftcollector #NFTJapan #NFTs #Bitcoin #Doge #dogecoin #Tesla #SAFEMOON #ELON #ElonMusk 

https://t.co/enCtUbLxMD https://t.co/ttEozGPdfT"
2021-10-30 17:57:06+00:00,1454507669373562880,"$DATX Will make everyone a millionaire 🔥🔥 X1000 next week 🔥🔥
partenered with #Tesla
#BLOCKCHAIN $ICP $CVC $TRX $ZCX $PHB $LINK $BCH $BTC $NEO $LINK $SHIB $USDT $AIR $DAG $VTHO $ATOM $REV $UNI $MATIC $ZRX $ZCX $REN $AXS $CEL $MATIC $OCEAN $HTR $CFX https://t.co/sHyOlsDvp4"
2021-10-30 17:57:06+00:00,1454507669314805766,@Bazg2 Maybe that's the case but it appears to be a common issue in the Tesla from what teaching I've done and they get replaced under warranty.
2021-10-30 17:57:02+00:00,1454507653091270657,Tesla made the history https://t.co/tyJeV1o3BI
2021-10-30 17:57:01+00:00,1454507646598324229,"@RandyStine @MercedesBenz @Tesla @elonmusk @DirtyTesla @BLKMDL3 @klwtts @InsideEVs @Teslarati The best dealer, is no dealer @elonmusk"
2021-10-30 17:56:58+00:00,1454507636720906245,"@Ripple @mintable_app Ripple should partner with Elon Musk/Tesla and build a Technology &amp; Science facility/University in Texas.
Both Great Companies!!!
The US future!"
2021-10-30 17:56:57+00:00,1454507630785798146,The new “lick” is scratching Tesla’s. Do these idiots not realize there’s cameras literally ALL around the car that once movement is detected it records 10 minutes prior to the movement?
2021-10-30 17:56:57+00:00,1454507630559305728,"https://t.co/rCmVc1gYMo
Atrial Fibrillation Surgery Devices Market Product Scope , Share , Growth And Restraint Research Report by 2020-2027"
2021-10-30 17:56:55+00:00,1454507624267857923,"Trending on #LunarCrush:

""#ShibainuCoin now accepted as payment at a French bistro in Paris 🤑🚀

Soon is #Tesla ❤️ LIKE and ReTweet ♻️ let @elonmusk hears you!

🌳 Low cap gem..."" via @ShibainuCoin

Top coin mentions
$trees

https://t.co/LCfxNywLu2 #LunarShare"
2021-10-30 17:56:52+00:00,1454507611638861831,"@TheRealJuanJB Receiving stock options makes the employees owners, which is prohibited by the definition of a collective beginning agreement.

Thousands upon thousands of line workers at Tesla are now millionaires because of stock based compensation. The UAW wants to take that away from them. https://t.co/q35eAgjHDj"
2021-10-30 17:56:51+00:00,1454507605737426949,Manny just called me to tell me he didn’t know how to turn off the Tesla and this is why we can’t have nice things lmao
2021-10-30 17:56:48+00:00,1454507594790277127,"@chokmoo @BLKMDL3 @OCTeslaClub @DirtyTesla There’s a reason he tagged me instead. I’ve driven dirty Teslas longer than other Tesla owners/drivers, it’s a local event 😜"
2021-10-30 17:56:42+00:00,1454507569691734023,"i entered the FREE @BabyDogeCoin Tesla giveaway!
 
You can enter too at https://t.co/P9eCIn4Jnm

If you like #DogeCoin you'll LOVE #BabyDogeCoin https://t.co/4DBFLwG1Hg"
2021-10-30 17:56:41+00:00,1454507563987324930,@RobinhoodApp @BoredApeYC @Sothebys @Tesla When u listing shiba inu
2021-10-30 17:56:36+00:00,1454507543678660620,@heydave7 @womperoom I have been friends with Bryan for a few decades and want to thank him for getting me to build a position in Tesla.  !!!
2021-10-30 17:56:36+00:00,1454507541992407043,"Trending on #LunarCrush:

""#ShibainuCoin now accepted as payment at a French bistro in Paris 🤑🚀

Soon is #Tesla ❤️ LIKE and ReTweet ♻️ let @elonmusk hears you!

🌳 Low cap gem..."" via @ShibainuCoin

Top coin mentions
$trees

https://t.co/Bq6FOZVIXJ #LunarShare"
2021-10-30 17:56:32+00:00,1454507528604332039,"Tesla hikes Model 3 price in Canada again, now costs $56,380
https://t.co/M4XXB9gv1j https://t.co/4IXwZlDiBN"
2021-10-30 17:56:29+00:00,1454507515568443396,@Outlet00 @TeslaAIBot @Tesla That’s right on point! Excellent choice. Matches my #DogeRam https://t.co/73xMNsqtLK
2021-10-30 17:56:22+00:00,1454507486929641473,@dukesfan94 @ValueAnalyst1 @Tesla @SpaceX @Gfilche @vincent13031925 @elonmusk Awesome ⚡⚡⚡ great job 👍
2021-10-30 17:56:21+00:00,1454507480130719751,"RT @Dadsaysjokes: If Tesla made a gun, what would it be called?

Elon Musk-et."
2021-10-30 17:56:07+00:00,1454507421506834432,@adamTHX1138 All shareholders have voting powers. Tesla doesnt have two share classes.
2021-10-30 17:56:06+00:00,1454507418356965381,"🎃 Tesla Fam X Sharkey! 🎃 !giveaway || Customs, Squads, Creative || #24ksocials #24kTeam https://t.co/Vwl8ajsNsC"
2021-10-30 17:56:05+00:00,1454507414326231043,"@MattiHaapoja @Tesla Young kids? MX hands down. The falcon doors are a game changes for dealing with car seats, etc."
2021-10-30 17:56:03+00:00,1454507403232301057,“Solving the climate crisis is totally ok as long as no-one makes any money in the process” - Tesla haters $TSLA
2021-10-30 17:55:56+00:00,1454507376657113090,I think it is time to create my own coin called “Tesla Bull Coin”
2021-10-30 17:55:51+00:00,1454507353768816641,"hi @elonmusk I am a loser. I like you and Tesla very much, so I can't afford Tesla.  In May of this year, the loser officially @loser_coin gave me 10 million #losercoin .  If I use this part of the donated coins, do you think I can own the car of my dream-Tesla?"
2021-10-30 17:55:45+00:00,1454507331232874506,@MuldoonMartin @GerberKawasaki I have my suspicions.  He helped send sunedison into Bk before he tried to bk Tesla.  I think oil companies pay him to keep threats away.
2021-10-30 17:55:40+00:00,1454507307912482819,@ShibainuCoin @elonmusk @Trees_token @Cointelegraph Sweet!…I’d rather but a bagel than a Tesla
