tweet_id,content,target
1957214477,"The Aila Cyclone left my house in Calcutta with a broken sunshade, balcony and a huge branch of tree thru our bathroom window.....",0.0
1957214583,@hot30 guys why did paranoid drop out of the countdown?? thats so not fair  iv voted heaps for it!!!!!,0.0
1957214887,@NellaGrl not really having a good night... missing my little girl...,0.0
1957215920,Nite Tweeple.  Tomorrow will be day 25 at work.,0.0
1957216150,Ahh man up and getting ready for work  I wanna sleep!!!,0.0
1957216446,@JasmineCJones  I was just thinking the same thing! I love our morning chats! We totally need 2 live 2gether full time. Lol,0.0
1957216776,Wish I was at sri panwa now,0.0
1957217150,@tanyaDlove whats up? im sad  you didnt text today.,0.0
1957217758,Tweeting from the tarmac at Cork Airport. Delayed,0.0
1957218626,"have to wear my glasses today, cos my right eye is swollen and i don't know why",0.0
1957218733,@lizhodgins I heard your moving to Sydney next year im not happy,0.0
1957219010,"wants to listen to musiq soulchild, but it is not on the iPod",0.0
1957219077,"still has half a math worksheet, science WB pages + worksheet, and english to go! feels a sniffle and dry eyes coming along too.",0.0
1957219264,i miss seeing fireflies.....,0.0
1957219313,Never has a chance of sleeping before midnight  my mind is so tired......,0.0
1957220173,happy to b home .. then my mind wanders an I can't sleep,0.0
1957220978,weebo is dying,0.0
1957221717,4 cases of swine flu!,0.0
1957222771,"@relly1 Hopfully a quiet one @ home,,, No cash to do anything  Then u coming 2 the pub 2moz 2 watch the Pups???",0.0
1957222804,Got a flat on the way in today - Pot hole. Another thing to tick off the &quot;crap things that can happen in a week&quot; list,0.0
1957223393,@Brookeleeadams hang in there- health should be priority #1 right now! i do hate seeing good people get mistreated so i'm genuinely sorry,0.0
1957223405,@FrankieTheSats people are pathetic  how do u know some one is trying?,0.0
1957223709,Complicated with a dream,0.0
1957224360,Had a awesome time 2. Got2meet brandon rhyder! Unfortunatly i can't sleep n tomorrow.  back 2 the ole job. @pattymlt got my game face on!,0.0
1957224368,@Saresa And I feel your pain.,0.0
1957224712,2orw!!!!! Nooooooo I want to go back to Newcastle!!!!,0.0
1957225471,"bout to watch notorious cause that's how i'm feelin now. wish i could eat something, but i can't.  surgery tomorrow. no food til saturday",0.0
1957225624,"meh, almost didn't sleep, ain't finished anything, I'm close to cancel the Dokomi",0.0
1957226827,"Hospitals unnerve me  ~  waiting for the Doc, flipping thru magazines  ~",0.0
1957227127,"Awake, no migrane (yey) but tummy is hurting, evil IBS",0.0
1957227521,@Jessicaveronica you guys gonna tour with Short Stack again? I missed your last tour  Me friend went and said it was mad!,0.0
1957227877,@rsuenaga im not at litle oven tonight,0.0
1957228259,wow i'm really reallly ill,0.0
1957228449,I'm going to miss Miss Suhana,0.0
1957228670,Why are the sinks in hospital toilets so low? Now the crotch of my grey suit is spattered with water! Just in time for Physio,0.0
1957228684,mary hates me again  i wana walmart it butno one wants to go,0.0
1957229464,is feeling really sick,0.0
1957230433,My face an my arms. Tragic. Seriously.,0.0
1957230479,Feeling nauseous and can't sleep.,0.0
1957230653,@andyclemmensen you didnt send me the text,0.0
1957231223,Damnit. I have run out of candy coated books.,0.0
1957233540,tummy hurts,0.0
1957233877,I should go get a life. Sam just texted me 'Phuture tonight?'  http://sgBEAT.com/pic/81/,0.0
1957235120,sad that will have to leave my beautiful apartment,0.0
1957236672,@greco31 I've been trying not to think about that!,0.0
1957237366,sitting in school  sucks to be me!,0.0
1957237879,Ew I have creepy followers,0.0
1957238263,Insomniaaaaaaa..... all night trying to get a sleep... no luck... and now have to work,0.0
1957238515,Waiting on the bus! I miss my car,0.0
1957238725,"says I'm still dreaming about that Nikon D60..erRr!  *ate, kuya **PLEASE** lang* huhuh http://plurk.com/p/wxrx5",0.0
1957239393,@Muhammad_Adel they didn't reply yet.. wait till they confirm.. in case somebody might have translated it already..,0.0
1957239436,It is kind of lonely when nobody will answer their phone.,0.0
1957239570,Rest In Peace  ADaM 12 &amp; GLeNN EPPS.... Gone but never forgotten... what a week ...Loud in da air 4 ya,0.0
1957239652,It was my baby bros last time singing in front of his school  im so so proud of him !!! but when did i get old  im only 22!,0.0
1957240070,http://twitpic.com/664oz - this is what happens when i have no models,0.0
1957240397,"can't find Skins on the stacks, @milosundae  90210/The Hills? wdyt?",0.0
1957241621,I still miss him... And i dont think he's coming back,0.0
1957242084,"is having the worst week, things really do happen in threes",0.0
1957242310,My tummy still hurts  another cubs game tom...goood night.,0.0
1957242838,@katrinalmoreno and im an idiot for missing their last show,0.0
1957243451,@TreverKeith come back to Perth     I missed the show here!,0.0
1957243718,My baby was so drunk I brought her home for an hour to pass out then carried her to the car,0.0
1957244220,@JonConnelly You can vote every 20 mins I'm on page 2   http://twurl.nl/hxux3o,0.0
1957244523,I can't find my ipod,0.0
1957245567,"@allysonalfonso yeahh, yeah its the hifi lol. grr dads being a pain, he said if i dont find anyone to go with i cant go :@",0.0
1957245960,@chuybe. you left me first .. and left your bed here for me to look at,0.0
1957246195,finally off to bed almost everything is packed gotta be up in about 6 hours to get ready for a double shift of work,0.0
1957246312,My throat hurts and I can't sleep.,0.0
1957246875,i pulled a muscle in my neck this morning just feels like its getting more sore,0.0
1957247328,"Bike trail - 1, Miss J - 0, two front teeth - 1 1/2.. Hopefully! Vacations suck!",0.0
1957247732,@yahyan where did you go babe?,0.0
1957247855,Sadly I am bprohibiting myself from tweeting tonight. Sorry,0.0
1957248267,its raining  now my hair will gett all gay,0.0
1957248556,@JERI7YN aww you're going back to east coast again?i haven't even seeen you!,0.0
1957249164,Is feeling really bad about goofin' on @NinaParkerTMZ not knowing she really wasn't at the meeting! Dang I'm sorry! Me &amp; my big 'ol mouth,0.0
1957249452,"@kesoleil Oh man, Did Yogg today. Worse than last week.",0.0
1957249686,Friday tubes at work are slow..,0.0
1957251210,@nassrenj I miss u guys too  I prob won't b bk til august sumtime... But if I come bk anytime b4 then ill 4 sure let u kno!,0.0
1957251371,Been up since 5am with my poorly sick baby girl,0.0
1957252272,worried about Mr. Socks tonight.,0.0
1957252543,@JAYOJAY I'm straining to hear but it's very hard from all the way over here.,0.0
1957254388,@anant25121986 it is so unfair that all the good rock shows happen only in B'lore and Pune,0.0
1957254860,"The birds are out,, oh man... That's NOT cool &amp;&amp; I didn't sleep yet for the night!!!",0.0
1957255178,Worried about the reply after sending THE SMS to 78277.,0.0
1957255794,@yahyan where'd you go!,0.0
1957256459,Oh good God crampsss...,0.0
1957256797,Again working on the internet shop ... don't think we will achieve the goal of uploading by the previously set time   Will keep going,0.0
1957257361,"Home early, yeh! work to do over the weekend, $%$#@!!!! not happy!!! so much 4 a big1",0.0
1957257636,cant sleep again! I couldnt sleep last night eather!  *Wabble Wabble*,0.0
1957259425,Ok hubby really isnt going to be logging off anytime soon  what to do what to do?,0.0
1957259756,"have to stay away from home, and since this part of india dnt hav gud wireless internet, im fucked",0.0
1957259948,Wookei why did you never accept my psn friend request,0.0
1957260020,Can't get the sound to work while on DVD. I was going to watch Mary Poppins.,0.0
1957260515,@davidaKaplan As do I  Leopold says hello.,0.0
1957261056,because my dad has the tv to loud. Then i get creeped out cuz im from a dodgy neighbourhood and there was someone in my bush.,0.0
1957261841,"cant talk very well, just remembering about something once said to me...  not a good thing fucking bully nasty pieces of work arrrrgrrrrrr",0.0
1957261926,what am i gonna do when my iphone is full!,0.0
1957261950,@tiataquito you stop it,0.0
1957262195,just got home.. downtown was dead.. plus im kinda under the weather and i gotta get up for work tomorrow,0.0
1957262657,I honestly feel like I'm not healing or getting any better. This is not good,0.0
1957264295,Gotta a lot of work knocked out on the project but there's one feature that just refuses to work right. Can't release next version until,0.0
1957264644,tiiiired but i cant sleep,0.0
1957264816,"Yesterday a friend of mine was thrown off his horse as a lorry drove past us, ignoring us signaling for him to slow down",0.0
1957265116,@DannysGhirl no sleeping for me im at work   it will be summer break soon. Tell them to get there butts out of bed lol,0.0
1957265221,Ready to go into work now.  cannot be bothered.,0.0
1957265830,"I hate working nights, cos I'm not really able to enjoy this gorgeous weather, as I will be asleep",0.0
1957265914,@TerrenceJ106 insomniac over here as well,0.0
1957266048,i really should stop relying on my family when they say their going to get me lunch,0.0
1957266196,"Changed my hairstyle,but it isn't good as it supposed to be N don't wealth that much money..  hate that hairdresser~~",0.0
1957266295,i lost mx way,0.0
1957266393,The computers and the Ethernet at school are so slow!,0.0
1957266782,@_erica I know right,0.0
1957267208,i wish people would leave jon &amp; kate alone  i really like that show,0.0
1957267231,@roshnimo yup .. sad eh .. Betty man .. it should have been betty,0.0
1957268164,very very bad headache that is getting worse by the minute not better.,0.0
1957269141,Here at work having lunch. A lot of work and not enough help,0.0
1957269942,@polyap POL! Is this song from a new album? I am really missing out on UdD!,0.0
1957270955,is tired of summer already,0.0
1957271130,feels really sick.,0.0
1957271323,Why am I having such a hard time falling asleep,0.0
1957271601,omg i realy can't sleep ughh,0.0
1957273033,someone has hacked into my emails!! fuck off!!,0.0
1957273413,@Trentskers Pfftt... I wish. Don't have time though.,0.0
1957274215,Noones talking to me anymore,0.0
1957275711,"Mom asking if I'm feeling better after dargah visit. Dad swears he sees +ve &quot;change&quot;.  I am amused.   But yeah, still depressed",0.0
1957276719,Their songs make me want to cry..,0.0
1957276810,@AshleyGofficial aww dont cry ashley,0.0
1957277936,"@overlordtrainee Sigh. It is a sad, lonely profession.",0.0
1957277972,looks like the eprocurement e-mail address from office mate is blacklisted by IT here.. asking them to whitelist now.,0.0
1957278370,My siblings left me alone.   Bored. (:|,0.0
1957278377,Wow slept in with no dolidh here to wake me up,0.0
1957278625,@isilwenlinwelin i am public and can't get anyone to follow me,0.0
1957278958,In the bus... Almost an hour late because of my crappy alarm clock  should be in Leeuwarden at about 9:45,0.0
1957279276,ok deleted all messages and hope they don't come back!!,0.0
1957279773,"@againtoday i'm hear ya dude, i can't either",0.0
1957279860,boo  rabbits pisses on people you know that,0.0
1957281019,I wish my grandmother had taken me to the US with her,0.0
1957281398,@noiselesssound I just heard that Regina girls song @ les deux! And I think u should/have 2 come back 2 mc! I miss u,0.0
1957281523,"bummed i didnt get to see manchester orchestra bc it was sold out, i spent all night buying tv shows on itunes  lame",0.0
1957282284,"Well thats me for the day, watching Panthers tonight beat the Saints (fingers crossed) cause there are no QLD teams playing this round",0.0
1957282585,Walmart opening its first store in Amritsar tomorrow (of all places)...the horror..hoping its limited to wholesale,0.0
1957282972,"@Krista_Watson I can't this weekend, sorry  And Steph is working.",0.0
1957284135,I've had a sore throat since monday morning @joeyawesome...I'm just sick of it hurtin and I want some freakin sleep!,0.0
1957284303,"Gha, off to work - hopefully traffic has cleared up by the time I get there!!",0.0
1957284632,just got home. im so effin sad,0.0
1957284838,@lizz_xx cheer up lizzi there will b another foh hero concert   but still i suppose we can b upset  xoxoxo,0.0
1957285542,@starlingpoet lol.. that's worrying,0.0
1957286889,"@zackintoys Sadly, it doesn't  I was so hopeful after American Doll Posse, too ... it's just so blah and vacant of dynamic.",0.0
1957287662,"just tried talking........voice died before end of sentence! Annpyimg thing id, i feel fine!! Another day of not playing the hits",0.0
1957287672,@MommaSalty ...that's a miserable afterparty report,0.0
1957288690,"going to die from study overload this weekend. too much homework, with paying work to interrupt! i'm screwed",0.0
1957288830,Not excited of blowing out another candle today... [as when I was a kid!],0.0
1957288916,sigh....it's always so sad when you watch the series finale....no more green wing left to watch,0.0
1957288930,@vivzy yeps...just for today though  I badly wanted to do some geek-shopping...,0.0
1957288955,"I was just watching some cartoons as I haven't in years when I was eating my breakfast, the programs have changed",0.0
1957289252,I tried to dye my hair and all i got was a blond chunk in the front middle part of my hair. Dang.,0.0
1957289809,Got the BrainBone daily question wrong!  - http://bit.ly/11dd2T,0.0
1957290049,Is sooooo tired... wants to crawl back into bed,0.0
1957290428,The fam back on the Big Island said the vog has been so bad that they can't see the ocean. Sad!,0.0
1957290619,"A sunny morning in the Big K, with lawns to mow and a 2 mile to run to attempt, urgh",0.0
1957291305,&quot;locked up abroad&quot; makes bein half brown good risk mgmt when travelin 3rd world. i blend. i feel sorry for my hostage magnet white pepo,0.0
1957291380,why does IE have to be always a big problem,0.0
1957292251,@larrysullivan sorry i couldn't fit hal's name,0.0
1957292414,@someone Kills me to see you online and not be able to say hello,0.0
1957292653,thinks its annoying when i keep getting twitter error messages from my mobile,0.0
1957292899,@_shannon1234 Shannie im so sorry! didnt mean to upset you! i just thought you would find it cute  im sorry dont be sad!,0.0
1957293095,@USOuljah Ohh Emmm Geee. Souvlaki from Dimitris...I wanna go homeeee  LOL,0.0
1957293165,trying to get a sale in my job...,0.0
1957293485,Not excited of blowing out another candle today... [as when I was a kid!]   We gotta grow up soon or later...,0.0
1957294554,Wants milk,0.0
1957295065,@madeleinelaurin whys your cat in pain?,0.0
1957295973,aww my poor tank friend.    his guild is fucking him over after promising him main OT. he barely even gets to go now.  ;_;,0.0
1957296720,morning class  .. always late or bunk ... how can someone wake-up at 8! ...,0.0
1957297066,@aliwise is tweeting so much that she's not even paying attention to me!,0.0
1957297644,@franksting yeah... it is very very dry down here,0.0
1957298103,What a busy day ... am disappointed that today's show is a repeat,0.0
1957298252,god it pisses me off that i always enter comps &amp; never win.I am such a sore loser,0.0
1957298715,jessie has gone away 4 the weekend!! I miss her already,0.0
1957299236,Canï¿½t stop loosing.  Worst month results ever... Bubble two times in a row.,0.0
1957299609,my HD is full. need to cleanup a lot,0.0
1957299627,@rockstargirl209 what happened?,0.0
1957300243,@viintagedresses aww poor Caity  :L add people n they will add you,0.0
1957300913,is very very tired  just want to sleep.  Stupid work getting in the way!!!,0.0
1957301633,"Time for bed, oh how I wish someone was laying next to me",0.0
1957301728,I'm so sleepy my head hurts.  gnite lovers! See ya in that am !,0.0
1957302143,Theres a spider above my bed  calming my fears by listening to greeeeen day&lt;3,0.0
1957302412,Is. this. a. lie? FML. F uuuuuuu. I can be such a fool sometimes,0.0
1957302818,@burnspank41 shit i hope theyr all wrong we need him,0.0
1957303200,There's a spider in my room. Save me...,0.0
1957303737,Today is going to be a normal day for I hope. We had a group of pilots from a large airline come in last night so it was too much drink,0.0
1957305026,Gogol Bordello &lt; par.    Prolly not even in the top 10 of GB shows I've seen.   Perhaps some old fashioned Civilization II will help?,0.0
1957305086,OMG sore shoulder,0.0
1957305112,"@JKeith1982 hmmmm, that's not nice... think you should take it back. I can't help it I'm hungry. No food in this office.",0.0
1957305294,"@irkengir No. As a result, the salary is a decrease",0.0
1957305609,Can I get tonight's SYTYCD online anywhere...streamed like Hulu or paid like iTunes. I missed my favorite judge and now I can't sleep.,0.0
1957306189,@Natalija been there  sucks like hell.,0.0
1957306361,an aston os my dream car but its wishful thinking,0.0
1957308408,"I feel sick..like don't wanna get out of bed, be bothered, don't go 2 work, turn da light off, pull da shades n tv off type of sick",0.0
1957309670,Been working lots of overtime this week. Only just realized I booked a half day tomorrow so this week will just break even,0.0
1957309999,what am l doing?? .....nothing much atm,0.0
1957310090,"@yelainez  oist the 1st tym, di pa ko 18, the 2nd tym, may sakit na siya... don't blame me",0.0
1957310177,@dopeboySHAKE omg man  i'll pray for ya,0.0
1957311063,Why don't we close the library due to the great weather?  And the ac isn't working  #fb,0.0
1957311522,Time to do house chores! Ugh!,0.0
1957311599,"getting ready for school.. reading what's going on on set in Montepulciano, and practically crying cause i'm not there",0.0
1957312815,missing Taylor like crazy  cant wait till he's back,0.0
1957312930,@mrskutcher All Pret-a-manger &amp; some marks &amp; spencers stores in the UK donate their food at the end of the day. Most lock their bins,0.0
1957312977,Had a good day till he twisted his ankle on his two mile run,0.0
1957314118,@TerrenceJ106 yooo! Its rainin dumb hard out.,0.0
1957314701,i cant sleep,0.0
1957315485,"@MooNooH I don't understand anything, HELP",0.0
1957316390,"Changed my hairstyle,but it isn't good as it supposed to be~~N I don't think it wealthed that much money..  hate that hairdresser~~;(",0.0
1957316459,@J2thaESSICA yeah dnt go there.. I have 3 dif apps on my phone for it  so sad but there is a reason as to why lol,0.0
1957316683,Homework. ew fml. Should I pull an all nighter? I think I'm gonna have to again,0.0
1957317110,Um k.. this is NOT Close My Eyes.. this song always makes me cry bc my mom is gone but I &lt;3 it anyway..,0.0
1957317577,"Good Morning campers, I'm not a happy bear this morning, had an awful dream during the night, &amp; am v worried.",0.0
1957317646,"@SmellTheCheese I know, that is so sad.  I",0.0
1957318057,@ihatecrayons i'm so fucking nervous!!!,0.0
1957318577,is really ultra bored,0.0
1957318639,@quikness Waaaahhh! So sad     Let me know when ur next down this way!,0.0
1957318668,@kyza holy cute! Dexter has already lost his kitten face  gettin a chunky butt since we got back from qld too haha,0.0
1957319833,"awwww, writing my resume's too difficult XD how do i tell them i've taken 10 different jobs and quit them within the span of two months?",0.0
1957320064,"@yellowbag Hmmm, should have looked at it a little more methinks",0.0
1957320931,@LouGagliardi  damned hordies,0.0
1957321474,valium makes you feel goood. i need more. i can't fall back asleep. i want my mommy,0.0
1957321983,I'm wake and sad  what the hells going on,0.0
1957322382,"@dj_cm  Didn't drink enough for a hangover, just tired and over worked",0.0
1957323105,"I don't think Jon and Kate should get a divorce, but I do think if they want to save their marriage they have to quit the show...",0.0
1957324346,Just awoke in a completely freaked out frantic frenzy.  It's going to be a long night.,0.0
1957324684,Off to work I go,0.0
1957325063,"@Nanava_3 U know - kids do what we DO - not what we SAY ... well, don't we all, really  ....",0.0
1957325406,@melisamelisa haha you have a better life than most. we should go get drinks again soon. jury duty has been boring,0.0
1957325896,where's enthusiasm in meeeee,0.0
1957327491,"drinking some really nice coffee, got to go to the dentist at 9am this morning",0.0
1957328439,Hoping that this will just heal on it's own because anything I put on it just makes it worse. Owww,0.0
1957328727,@jessereed did u watch the day the earth stood still? did u not see my bye when u got d/c...  im sad i left 2 and now ur gone  ily&lt;333,0.0
1957328936,@forevertanoya awww dnt say that. I wanted to see it  how bad is it?,0.0
1957329516,Apparently excessive heat is just as bad for a cold as excessive cold. My body is all blerg. My sofa is not comfy enough for my gaming,0.0
1957331051,#DepecheMode concert next week cancelled  Alternative date not known yet. Dave Gahan had a tumor.,0.0
1957331263,"its 2:08 am. I CAN'T SLEEP!!!!!  i thought it was b/c im hungry, so i whipped up a pb&amp;j with milk. hopefully it works!!!!",0.0
1957331325,Only 1 tweet in the last 24 hours?  Nobody likes my tweetboard,0.0
1957331550,i'm so bored i can barely even tweet. i have nothing to talk about.  #boredboots,0.0
1957331850,@Radio702 Tshwane wants double rates but try and phone to get service - endless loop #fail,0.0
1957332231,"my head is killing me, i keep sneezing, and i think my boyfriend fell asleep. greaaat",0.0
1957332651,@mcvie saying goodbye to something familiar never becomes familiar,0.0
1957333291,roughnight,0.0
1957333645,Tired. About to climb into bed and fall asleep. I hope this weekend will be fun... I only have a couple of weeks left,0.0
1957334622,"Bad day, just got worse...",0.0
1957335011,@irkengir It is a recession,0.0
1957335106,On the bus goin 2 work but omg seriously im sooooo tired dont know if i'll survive the 8 hour shift,0.0
1957335305,I am down  I need my snuggles but he is at work and he don't like to snuggle  ironic huh...,0.0
1957336120,gotta love how im waking home at midnite. dangggg pray for mr. im so jumpy,0.0
1957336804,"@Meikah Hala, I do not know that one.  Shame on me.",0.0
1957336824,i need some hot green tea  I cant sleep  ....,0.0
1957339208,Test another update... sorry for bothering all of u guys,0.0
1957339578,mmkayy TOTALLY going to bedd now. i mean it!! im only gonna get 3 hours of sleep tonight,0.0
1957339774,@iancpalmer they don't use MSN either I don't think  and they are thousands of miles away so can't do it face to face,0.0
1957339781,@ErikVeland Dude... That sucks! Why would they tow it from your own space?,0.0
1957340848,"@busays12 dont undrstand malaysian busays.just english,tagalog at waray only",0.0
1957340928,cant sleep again! Been up for ages...,0.0
1957340996,"Well I did run over a cat today (I know how sad) I cried and screamed my lungs out!!! I felt HORRIBLE, poor thing",0.0
1957341444,2moro is the end of my stay @Grandmas to bad shes in NY Then off 2Ft Laud 4a weddin Florida is fun but i miss Home and Spike(car) lol,0.0
1957341789,ahh..my stomach hurts,0.0
1957342876,"Work, work, work",0.0
1957343437,@godfatherobie  I'm @ work and missed everythin yesterday but don't know wot? Anybody,0.0
1957345027,fell asleep waiting for my ride!,0.0
1957345163,"loved, but hated driving in pollution",0.0
1957345815,Today feels like friday. Too bad its not,0.0
1957346003,now im gettin a complex my followers are shrinking   want to make 100 b4 Sunday,0.0
1957346292,Can't sleep!!! People keep textin me!!!,0.0
1957346841,I hate the fact that I'm 4.5 hours away from you tonight and tomorrow we'll be 1946 miles apart  I wish you were here (,0.0
1957346856,@greentm  ... i have phone calls like that often .. different subject - same result of feeling beaten to pulp and left for dead,0.0
1957347410,Has been underpaid  just when i really didn't need to be as well.,0.0
1957347794,@Adamastorlx ohyeahhh  hate the heat!  http://twitpic.com/665a2,0.0
1957348198,@sashaostrikoff i miss you,0.0
1957348794,Feeling bad that @muemerry didnt get to see UP,0.0
1957349011,Algebra test in three hours!,0.0
1957349129,Morning all: Looks like no Nintendo Gameboy phone,0.0
1957349429,Disappointment really sucks!  I'm getting used to it.,0.0
1957349582,@ Pretty_Mess you missed all the free shots,0.0
1957350007,@galaxydazzle okay thank you! i can't find it,0.0
1957351082,Oh no.... Trouble in paradice,0.0
1957351556,"Season 1 of Lie To Me was serious. Damn, now here comes the wait.",0.0
1957351933,i mean monday take the test monday!!!! please o please !,0.0
1957352215,@SummerXoxo That's exactly how I feel.  I hope you start feeling better soon.,0.0
1957352671,Still awake can't fall asleep I'm not one bit sleepy,0.0
1957353147,My birthday is now over.,0.0
1957353248,"going crazy, the pain is unbearable..&amp; i gotta wait till thursday!?",0.0
1957353477,at work and tired just want to go to bed,0.0
1957353973,@msalonen I feel like a Truck just hit me too! I also Resemble a man hit by a truck!,0.0
1957355791,@charlietotem just a concert i can't go to due to trials,0.0
1957355934,so sad about Mike Tyson's daughter.,0.0
1957356328,@BeckyBuckwild do you ever respond to ppl?,0.0
1957356590,We're having an impromptu pool party... Except I don't know how to swim so I can't get in,0.0
1957358280,My stomach is killing me do I can't sleep,0.0
1957358607,"Holy shit it's super sunny, Friday and Whitsun, my tube is deeeesearted. Wish I was in the park",0.0
1957358992,@Jazzy813 I miss my neice  can't wait to see her bad n grown ass! Lol,0.0
1957359317,"Holy shit it's super sunny, Friday and Whitsun, my tube is deeeesearted. Wish I was in the park  http://tinyurl.com/ns2l55",0.0
1957359907,@erikamodina Yeah ! I downloaded her whole album. :&quot;&gt; THE FAME ! I miss you taking care of me  Hahah !,0.0
1957360601,Scary guy on colbert...,0.0
1957361311,not so good mood..,0.0
1957361569,Ugh talk to me someone  I'm really bored.,0.0
1957361654,@dancinqueenie Morning! I have loads to do 2day  goin for a walk 1st to get rid of last nites haribo's,0.0
1957362094,Where's a bridge when you need one?..... FUCK!,0.0
1957362549,I think I might have to break down and purchase some from the US just because I donot know what to call it over here,0.0
1957362570,Sleeping on the streets of nyc for a celebrity...nothing new. Wish i had a huge blanket though,0.0
1957362871,have a splitting headache!,0.0
1957362899,OMG. Period cramps are FTL. So much pain.,0.0
1957363478,"shady's making me  Trying to code something, if you know php, HELP!",0.0
1957364066,I have to goto work now ahhh kill me  my life isn't going the way I want it too atm. Ta ta kids x,0.0
1957364129,"feeling lonely,DH on night shift all w/e",0.0
1957364648,@shortstackband grrrrrrrrrrrrrrrrrrrrrrrr,0.0
1957364986,"@lisisilveira   I sent my donation to #Eric and wanted to put the banner on, but my avatar disappeared when I tried ~",0.0
1957364996,confused on why and how people pose as others on twitter. I mean they really do their homework on peoples lives to imitate them. it's sad,0.0
1957365206,@Emsy Twitter's being mean w/ the pics lately! Stole mine for an entire day!,0.0
1957365292,"@onmammaz ugh! I have a knee injury too, except mine is just an infected cut that hurts like hell",0.0
1957365541,Using tiffys computer...it feels different from mine... the touch is different.,0.0
1957366488,@pkBLGdonahue he's not logging in yet.  and i doubt if he will check his his replies here in twitter. but we must keep on trying!,0.0
1957366885,Bummed out I am missing a rock climbing trip next week,0.0
1957366994,Stuck in some shitty traffic! This day is going to be crap,0.0
1957367293,sick to my stomach.. and i have a headache.. i wish someone could come rub my temples.,0.0
1957369079,I just really want to sleep butmy eyes won't let me,0.0
1957369110,Not a good start to the day left my money at home . So i'll hot a day me looking for free carparks,0.0
1957369316,http://twitpic.com/665e9 - i miss this place,0.0
1957370551,"@deathnerd ah man, that's sucks.  What happened to it that's prompting a reinstall?",0.0
1957370577,@Farctum Oh poor thing  Hope it's easily sorted out. (and not too expensive!),0.0
1957371465,Has been rejected,0.0
1957371472,@linojoelsap still got one more year with t-mo tho  I might just get a new bb curve. Not too concerned abt apps. Batt life is important,0.0
1957372522,@Lil_maggie you okay? i miss you @tanyadenalilove im sad you didnt text todayh,0.0
1957372567,@andyclemmensen Me too  @shortstackband haha I did but have no credit,0.0
1957373593,#3wordsaftersex it hurts now,0.0
1957374741,Heavily medicated but can't sleep. Ugh...,0.0
1957374992,"Grrrrr fuck. Just remembered that I'm doing the later shift today, so not at work for another hour! What a wasted lay in opportunity",0.0
1957375017,"is getting a cold    *cough, oink, cough*",0.0
1957375982,@DontLetGo14 at home  im so lonely here...,0.0
1957376288,"I am in school. Absolutely I have been sick .. I want to go home - we are writing of geography, the best it will",0.0
1957376424,ok so i'm a lil happier now.. i hope i fixd my emails.. hope they weren't hacked although it seemed really suspicious!!,0.0
1957376490,"what is love!? baby don't hurt me, don't hurt me, no more. I WANT TO WATCH 'NIGHT AT THE RUXBURY' RIGHT NOW!!!!",0.0
1957376603,I'm frightened that zombies are going to attack me.  i don't like scary movies.,0.0
1957376888,@kyluhtoots oops. Cy's place is too near. Trouble for me.,0.0
1957377376,sad that she didn't get to see Rica before she leaves later today..,0.0
1957377577,"@JohnGunders I want Ulead back, it was awesome and it worked. But unfortunately it's only for PC",0.0
1957378228,my internet income project has got a BIG problem today.,0.0
1957378809,@Humangummybear Doodle whats wrong?,0.0
1957379882,"Morning. Panic. Clicked a link and opened up my browser. Firefox, what have you done with all my saved tabs??? Gone! That'll learn me...",0.0
1957380003,just going into school 2 get some spanish CDs &quot;sigueee&quot; haha. Then guess what my plans are .. studying all day again!,0.0
1957380317,Its too early,0.0
1957381185,"When the weather's... ugh, something like asthma. So, yeah, Ventolin.",0.0
1957381679,i need a good idea... FAST!,0.0
1957382337,it seems my phone is dying!  boo!,0.0
1957383118,My computer is being killed by a combo of mirrors edge and really poor win7 thermal management...75c gpu = one sad game,0.0
1957383269,this weather makes my fingers numb / still waiting,0.0
1957383729,"@Kingsrockandrol I'm a bit down zoe cos I'm off to bed soon, so I will miss this gorgeous weather, were having  what you up too today? X",0.0
1957385273,My tummy hurts  go away cramps! I hate chuu!!!!,0.0
1957385439,"@irascian ach, probably not... they are labeled as MI-5, which I believe was the name used when they aired on BBC America",0.0
1957385950,"Need to come up with another blog post today. But for now, I AM SLEEEEEPPYYYYYY!!!!!!!!",0.0
1957387445,A day of administrative jobs,0.0
1957387539,Spring cleaning episode 2....do I really have to,0.0
1957387676,"i was awake 7 hours ago, should have checked twitter",0.0
1957388050,Ahh! my right kidney hurts soooo bad!!! Ooommmmggggg!!!!,0.0
1957388211,Blehckk ! my cereal is yuck  why does it taste sour ?,0.0
1957388367,i lost my voice . what should i do ? it's very torture,0.0
1957388484,"Did 2dives w/ Oceans Deep Dive. 10m vis, no sun, no colours. Dynamite fishing has done it's toll on the reefs.",0.0
1957388601,it's pretty cold outside  today i got another exam...,0.0
1957388625,Shen computer just broke  Time to get the old IBM out...,0.0
1957389821,Hate washing my hair! Because then it has to be dried &amp; straightened.  And then i find the grey hairs in the middle layers of my hair,0.0
1957389830,Now I need to change my monitor,0.0
1957392269,"@Lmhustle4life Shit none. But yea last weekend was crazy, i think i partied to hard, thats why im sic.",0.0
1957392626,@itstayloryall Im so sad we missed you at Family Reunion!!,0.0
1957392627,"@Kikirowr Aww, why not?",0.0
1957393311,is envious of people not in long-distance relationships...she's all mushy with no one to cuddle.,0.0
