tweet_id,content,target
1694419239,haha wow there's a song called 'hit me on twitter' lmao. okay g'night,1.0
1694419314,loves twitter (Y) 38th post. mwaha  x,1.0
1694419700,When will you be saying &quot; hello there NEW ZEALAND &quot;  haha @taylorswift13,1.0
1694419708,@drchino Yay! I too had some joy in that department,1.0
1694419788,"Good Morning BTW - A public holiday in UK, love it  and dinner tonoght with 2 special people.",1.0
1694419835,RB @Nymph vi@asterion...t.y both  ? http://blip.fm/~5jfu9,1.0
1694419899,@kristarella If you're flying to NZ www.hot.co.nz is a great way to get results in aggregate.,1.0
1694419908,I be having a drink with Marc while Izzy is sleepin  woot woot!,1.0
1694419924,Greg:Showing my friends AudioBoo http://audioboo.fm/ Everyone seems 2 love it. Ta for the headzup bro. So need 2 get iPhone. Roll on June,1.0
1694419932,Rockstar photographer shoot went great tonight. A little different than the usual stuff - very nice.,1.0
1694419992,@kusuma06 aaa new follower! hiii,1.0
1694420097,"@ejoleski but i do emily ahahha you scare me, so it would work",1.0
1694420231,"@Hedgewytch We're English (well in parts), it's Weather, it IS an obsession",1.0
1694420281,@jaezors my b day is on may 13 but my party is on this sat  come you gays,1.0
1694420393,@iantalbot  ah you say the nicest things,1.0
1694420531,ready to go to Milan  see ya'll this evening..,1.0
1694420534,"Slept like a log last night, now I'm full of energy",1.0
1694420633,done watching Slumdog Millionaire.  Great Movie!,1.0
1694420643,@keza34 lol fine by me  long as its not the scary dude its all good,1.0
1694420684,Oooh! Apple are in the trending topics again! xD Yay apple!,1.0
1694420809,@datadirt hahah  okay then thanks for this short explanation ;),1.0
1694421033,@DavidGuetta_EN  we're waiting you here in Belgrade!! Can't wait!!,1.0
1694421061,A very exciting week,1.0
1694421066,"@LittleFletcher happy #juddday, carrie",1.0
1694421254,@Karen230683 good good!!,1.0
1694421328,@baldy_za thanks man. I can't wait,1.0
1694421363,"@HellenBach good stuff, cant wait for the results",1.0
1694421505,@jocalling hope our wishes come true someday.,1.0
1694421717,@lindaloola Wahey! Fancy meeting you here  Thanks for the tweet and great to be twittered together,1.0
1694421784,@andyclemmensen heyyy you ALWAYS look nice  wanna come to my friend's party? its june 8th long weekend in sydney,1.0
1694421826,"@woodsciman ahh but sometimes that's the best kind of day, lazing around doing very little with a cuppa",1.0
1694421993,regarde les tant attendues photographies,1.0
1694422277,"@sexy_pickle lol, thank you very much Hope you're having a great day!",1.0
1694422308,"yay, just got my stuff from rygegrej.dk  Perfect tastes like banana and apple",1.0
1694422315,"@Princess_DJ Xmas a week early? Hehe, at least you didn't have to do any last min shopping",1.0
1694422374,Afternoon from office  My cubicle has been moved but not the system yippie! Mine is one of te few surviving &quot;good&quot; system..,1.0
1694422465,"@tommcfly happy #juddday, tom",1.0
1694422535,@andyclemmensen Heyy my teddy bear says i look very pretty and that Blake is to,1.0
1694422678,@LeaLunacy Make a videoblog!,1.0
1694422786,@TheCharmQuark Hello! Happy bank holiday,1.0
1694436798,"@utterhip Well, just catching my little piece of it - but I'm all for sharing",1.0
1694437035,Happy National Star Wars day everyone!!,1.0
1694437051,@msluce oh! i love that as well!! all of MCR songs are great!  and happy star wars day to yaa xD,1.0
1694437125,shout outs to @SPAC3MAN!!!! good seein you tnite. WE takin over like DJ Khaled!,1.0
1694437324,seriously. increasingly good nights. stoked on life! couldn't be happier  #goodnight,1.0
1694437412,"Oh before I forgot, Happy Star Wars Day! May the Fourth be with you!",1.0
1694437517,@tommcfly it's the best day ever. it's my birthday,1.0
1694437556,Is looking forward to a yummy dinner with mizz Kate jones this evening!,1.0
1694437570,140 pages and i'm done with eclipse!,1.0
1694437619,"Is at coffee bean, met Dean",1.0
1694437673,The apple keyboard is really cool. i want one. they used it in doctor who,1.0
1694437784,Going into town later to get myself a birthday present.  An iPod Touch will do nicely I think,1.0
1694437786,"@djcamilo classics are timeless...dont believe me, check youtube, google, etc. Numbers dont lie &amp; i actually performed it last night,",1.0
1694437811,@sarahconquilla Many many thanks!!!  (it's about school!) Weeeee!!!,1.0
1694437865,Still wide awake... fortunately I don't have to be up early.,1.0
1694438057,Morning y'all. Looking forward to a nice BBQ today. Can everyone follow @RebeccaMasters please?,1.0
1694438144,Chilling out....now the boys have gone  Time To Relax,1.0
1694438270,Had some lovely sugar puffs and just been playing with my amazing dog jack,1.0
1694438408,Thank you all once more for all your lovely birthday messages,1.0
1694438417,It's teddy chucking time,1.0
1694438474,@wulffboy I'll give u an icecream ?,1.0
1694438743,MORNING!!! Hope you all have a lovely holiday Monday whatever you are goin to be up to!,1.0
1694438754,"Guys, follow @ginoboi for the RX Twitterwar!!!! DD GO GINOOOO!!!",1.0
1694439080,@taylorswift13 that video was funny  i'm just signing up now and i'll vote for you!!  x,1.0
1694439212,"I don't dig emo shit or that, but I like this song sorry emo's  ? http://blip.fm/~5jg0u",1.0
1694439222,@kaOz I love the smell of procrastination in the morning... oder so.,1.0
1694439265,Having a cup of tea,1.0
1694439378,~ Happy Star Wars Day.every one ~  ...may the fourth be with you!,1.0
1694439400,@DannyjClayton star wars ............ is gay BOO??? i wanna do your job HAND IT OVER  u can act as me at my high school   LOL,1.0
1694439504,@TrudyMagnifique haha check out our site its got some good ones too,1.0
1694439858,It's teddy-chucking time,1.0
1694439980,"@taylorswift13 ; i think you should come back to brisbane, australia. we loved you here",1.0
1694440193,@JonoH Geez... it's like I bribed you for a follow back,1.0
1694440273,Britt - had to do it she came all the way down to say 'May the fourth be with you' - our work is done,1.0
1694440309,giving myself a manicure + pedicure  ahhh how i've missed you nice pretty nails...,1.0
1694440614,@chelsii56 hey Chelsea!  Is Your Arm hurtig from the vaccines we had todayyy?  loveeya,1.0
1694440618,national starwars day today- may the fourth be with you,1.0
1694440640,@hayfa You are welcome,1.0
1694440768,back at Wingman after a great weekend,1.0
1694440808,"@weshotthemoon most definitely will!  also, i wanted to say &quot;perfect time&quot; was my favorite track! it seriously made me tear up!",1.0
1694440876,finished watching the movie 'mirrors'. I liked it but it really didnt do anything for me  5 out of ten i give it   // cool http://g ...,1.0
1694440911,@sunshinebliss it was ok. Cute @ times.,1.0
1694455079,"@AmazingPhil yeah haha, may the 4th be with you",1.0
1694455192,@MrsSprousex mee too it's looks amazeeeeeee,1.0
1694455195,Watching an episode of Friends during the lunch break,1.0
1694455207,listening to those litle hyperbirdies terrorizing the world since 4.30! lets cook em,1.0
1694455342,"@Malena_Ernman Hej Malena, lycka till Eurovision! The United Kingdom will be voting for you!",1.0
1694455378,@TessMorris oh such faith.......YOU&quot;LL SEE........i tell you........YOOOOUUUUU&quot;LLLL SSSSSSEEEEEEEE!,1.0
1694455429,"@igzzie Easy, I'm trying to learn   Serious and normal....two new words for me ;)",1.0
1694455444,@snw well then you can do what you want and not what visitors want you to find out : can be a +,1.0
1694455542,"@tommcfly awh Tom, thats really cute. i love you guys for that really, 'cause you care about fans  x",1.0
1694455670,"@MissxMarisa we had scones this afternoon!! they were great  we're gonna make cupcakes this week, on Wednesday!",1.0
1694455792,@Zobi09 The cast of True Blood was there,1.0
1694455805,@missjerilee welcome to twitter my friend,1.0
1694455892,@botse that's a very cute picture ... but you don't get fat from licking BBQs ... he must have found some chops on someone else's ...,1.0
1694455956,@DHughesy Congrats Hughesy to you and Holly on the safe arrival of Rafferty David Hughes! Hope all is well  xoxo,1.0
1694456331,"s/s aus fshionwk- zimmermann,illionare,dhini + gail sorronda,ROMANCE WAS BORN,lisa ho,CASSETTE SOCIETY-loved the tutu, balmain ispired?",1.0
1694456372,"@hailoluna well, SNL is an acquired taste/ you're not listening properly. HAHA munching on walkers- cheese&amp;onions nw",1.0
1694456456,is chatting with Willy Valdez about comics,1.0
1694456476,@JonoH Did find it weird as I think u gave me a ff recommendation too. All sorted then. I can vote for legalisation of pot too if u want,1.0
1694456513,The wedding couldn't have been more perfect,1.0
1694456538,@larasati Uh?Your US iTMS credit is loaded by your friend?That's really nice  I wonder when any of my friends do the same for me.Hahaha.,1.0
1694456542,Going to bed. Talk to ya later!  goodnight birdies LOL,1.0
1694456807,@fcharlton Seesmic Desktop seems pretty good. Nice find,1.0
1694457007,@lollipop26 Love it! You look fabulous and it was so nice to learn something new about you,1.0
1694457077,@an_other Excellent analogy,1.0
1694457078,"@MDurbin not long till we go shopping dude, its gunna be rather fun",1.0
1694457089,"mmm, just had the best delicious chocolate pancakes for tea break. oh thank God for HERHSEY'S Chocolate Syrup!",1.0
1694457176,"@ukdavew bank holiday Mondays rock, particularly when they follow the kind of Sunday I just had",1.0
1694457193,oh that was good cake,1.0
1694457308,Happy STAR WARS Day - May the fourth be with you!,1.0
1694457385,@carlocruuuz good! you joined the dark side hahahaha we have cookies!,1.0
1694457398,"@omarabid Hehehe  I didn't really know that! Well, use your blog or Twitter to suggest interesting topics for ppl to engage in",1.0
1694457405,@smashingmag No worries,1.0
1694457473,:: holy kraut. I canNOT stay up this late. But the book is done and in the author's in box.  Tucking in with kitty-boys now. Nighty-night.,1.0
1694457584,heading to Xtra-vision to get part 2 of Season 3 - CSI Miami baby!!!,1.0
1694457751,"@MikeEscamilla @tonyhawk  that was flippin' sweet, dudes. thanks for sharing",1.0
1694457920,"morning all, im off to sell 1.3 million quids worth of pproperty, well, i hope to, if i do i owe you all a drink on my commission",1.0
1694457946,"So proud of cg, took 5 yrs in the making to get that number 1 spot  gnight twitter bugs...time to read myself to sleep.",1.0
1694457951,@racquel_xx i'm just about to start the second one  theres only two up yeah?,1.0
1694458031,@bobbyllew your lisa rogers carpool is now my alltime fave!! Good work!!,1.0
1694458065,@kfb1991 I can't really say much because none of it is set in stone.. but I'm planning a charity concert for Cystic Fibrosis,1.0
1694458126,@Tizzik Thank you! I hope the same for you!,1.0
1694458127,Good Morning! &quot;RETURN TO WILLEN ISLAND - Spring has most definitely sprung&quot; ... http://bit.ly/EyRtT ... enjoy,1.0
1694458341,haappy bank holiday  2 weeeeks. aah!,1.0
1694458351,Don't let the sun catch you crying - Oh my.. so cool  http://tinyurl.com/cugy8c,1.0
1694458361,time to go home! take care guys! catch ya'll later when i get home.,1.0
1694458410,"She got it , ohh baby she got it.SINGAPORE I'm going to rock your city",1.0
1694458482,"Photo: Got my prints a few days ago, ready for the NorskArt exhibition  http://tumblr.com/xht1phgl3",1.0
1694458519,"oh happy day!!! nice weather, smiling, happy baby and icecream later",1.0
1694473396,@hanaames Ah good. Glad to be useful.,1.0
1694473491,"uft im tutoring the lil sis  shes so cute, even though shes an eighth grader :p",1.0
1694473495,@unpolishedgem I love avocado shakes!  Especially so when blended with gula melaka and a touch of santan... noice,1.0
1694473527,"@AngelicaV1 wow, that's awesome! i'm so happy for you. btw, happy birthday",1.0
1694473561,"@michaelmknight Good morning! Nothing in particular, meeting people and having drinks this evening  what are you doing with your Monday?",1.0
1694473633,@david_henrie http://twitpic.com/4jbsq - looks so good!!  i want one!!,1.0
1694473881,"@Alleexx1995 umm get ready, help my mum, give GJ his presents when he gets up (could be a while), wait for people to arrive, then party",1.0
1694473882,Haha Happy Star Wars Day!  &quot;May the 4th be with you&quot; - clever,1.0
1694473982,"Yaaawwwnnn.....Heading out to the gym, then off to work. Happy Monday.",1.0
1694473985,@theroughguide at least I have an ironed shirt and i'm not really shockable.  hope you have a good day. Xxxx,1.0
1694474186,Morning world. Hello Bank Holiday! Cold and grey and rainy here. Feel like colouring thanks to @slammerkinbabe so might do that this am,1.0
1694474297,Happy Star Wars Day  May the fourth be with you ;),1.0
1694474304,1 day to my Birthday !,1.0
1694474332,"Got my tattoo fixed today, and it didn't hurt to much, thank god  Can't wait to get the next one. $$$.",1.0
1694474394,"@annabelliefman helooo, how wos work pretty, hope it was alright and a certain individual didnt ruin it.",1.0
1694474509,@SheridanPaige loool sheridan ive got swine flu but im still coming into skl tomorrow same way  hehe,1.0
1694474528,"Days with cellstorms, I like it!",1.0
1694474689,YAY! GO TAYLOR SWIFT!! come to australia again!!!,1.0
1694474879,@GinJam it was an adventure to say the least. I've been to nicer parts of Norf London but will stick with the south for today,1.0
1694474922,@doast fantastic.... pick up a hooker for me,1.0
1694474939,sky diving was aaaaaawwwesome!!!! kinda bored now though,1.0
1694475030,@saraesse right on!  i'm 29 myself... i turn 30 in october. i think that pretty much makes us awesome,1.0
1694475208,Just touched down in Changi. +1/2 hrs to kill before heading to Penang.  Must fly singapore air more often!,1.0
1694475247,"#musicmonday Happy STAR WARS Day, celebrate by joining!  http://axe-tech.net/forums/...",1.0
1694475372,@JohnhampsonUK Oh very nice! I hope you have a wonderfully relaxing day!,1.0
1694475500,out for supper tonight with kurumi in 10 minutes,1.0
1694475579,Son's gluten free birthday cake done.  http://twitpic.com/4jbwy,1.0
1694475686,@lauramorris1983 good luck with it..Do well!! My best wishes are with you!,1.0
1694475729,@ComedyQueen Well.... you're not called comedyqueen for nowt - are you lol,1.0
1694475757,@jpallis001 John - more present than ever- even online  #edumedia09,1.0
1694475783,Tweetie v helpfully shrinks longer tweet. Brilliant.,1.0
1694475799,"@tdes Thanks for asking, Sarah  I am glad tomorrow (5th) is a holiday here in Korea. I will have some rest and I will be right as rain.",1.0
1694476053,"Sittin at home, hellllllllsssssss yeah   Got the girrrrrl, the boysssss &amp; 2 mangy cats, this is a good time in my life.  Goodnight twitter",1.0
1694476066,The new view out of my window  http://twitpic.com/4jbx2,1.0
1694476172,@WilliamSledd Kudos! love some homemade french toast!,1.0
1694476191,morning twit-friends! welcome to my new followers,1.0
1694476198,@bexiclepop cambs will be better im sure! eeeeeeeeee under a week now  we meeting on the Sunday?,1.0
1694476226,"@damaliayo Thanks so much my dear Damali - prayers worked, as I am much better, God willing!  Rested! Lots!  xoxo",1.0
1694476230,Back in the saddle after four awesome days with @leeprovoost and the old gang  Will try and avoid a tweet flood after a long radio silence,1.0
1694476295,"BARA, BOOBS, CLOSETS, ADVENTURE. AGGGHHHH ENOUGH! Muak mcm baby Gary ku sudah",1.0
1694476320,"@andrewbravener Happy Birthday!  What's better than getting birthday greetings from strangers? Very little, that's what! (I kid!) &lt;3",1.0
1694476502,this is for @calebh  http://tinyurl.com/d8fgxr,1.0
1694476620,thanks steph...must keep me updated when it's ur turn,1.0
1694476651,Happy Star Wars Day! May the Fourth be with you.,1.0
1694476807,Finally managed to catch her boyfriend on skype... sooo happy now,1.0
1694476875,@blondiepops oooh sounds yummy.  If you get a chance to take some pics  please add them to the website as we don't have many pies on there,1.0
1694476924,@Sixxjohn i think i been followin u 4 bout a week so yea kinda,1.0
1694476947,Dow futures up 60 points in over night trading. Looks like May is off to a good start so far  /f,1.0
1694477002,"@LovestruckxO It's simple for those who know how to use it hahaa, i'm glad you're okay  x x x",1.0
1694477069,@IlseDeLange An elephant? LOL Try painting it from the back,1.0
1694477337,@john_hunter Ah now Comedy Central have Frasier all morning till twelve. So I guess there goes my morning,1.0
1694477339,@Miranda_life  Hey i like love iCarly it rocks.   my youtube account--&gt; http://tinyurl.com/cf63ud,1.0
1694477350,Enjoying afternoon tea with my friends.. Cake delicacies equal sweet time,1.0
1694492241,Listening to The Man Who Cant Be Moved &lt;3 I just love the connection with GW  Doing Dutch and might do some art later.,1.0
1694492293,@dhughesy safer to say that your cube is now a sphere ... but roll with it buddy ... it is an awesome time ... esp the 1st one,1.0
1694492299,Yay for bank holidays,1.0
1694492330,@jsie Hee. I love them all.,1.0
1694492617,@rahulgoyal1986 Thank you.  I love my tattoos they are all very special to me xx My feet ones are beautiful  xx,1.0
1694492688,"TAKE THAT, TAKE THAT!!!! IN YOUR FACES!!!!!!!!!!!!  Robbie won!",1.0
1694492699,Lil cuz coming round today she 5  aww  haha,1.0
1694492898,@LLCOOLDAVE yeah they r. im going to their concert at the end of the month,1.0
1694493023,I am now following @TherealWill - One of my favourite actors!,1.0
1694493025,Been with Sam one year todayyyy.,1.0
1694493035,@spreadingjoy Hello there! Thankyou. I always seem to make a difference in  someone's life everyday.,1.0
1694493135,"Wow...VirtualPC screen does not go black anymore in Win7 RC! Also, there's no NVidia driver crashing...I'm happy I did the upgrade",1.0
1694493162,@LittleFletcher sounds great!!!! I hope you look so beautiful  xxxX,1.0
1694493355,eating Nesquick cereal - 1st time since i was like 10 - good times,1.0
1694493382,"@fudgecrumpet mines early nov,,,, will go through it 2 gether buddy!!! Man power",1.0
1694493422,"Only 8 oral left!  then I have to learn them all but oh welllll, at least I don't have to write them",1.0
1694493457,Done some positive affirmation now back to the Japanese yay for bank holiday Monday,1.0
1694493509,"@Dannymcfly i'm the one that kept touching your willy last night  oh you were amazing, thank you so much! x",1.0
1694493540,"@DHughesy good job at the logies this year. Hell funny, and you're right about the baggin the logies tradition... so very Aussie!",1.0
1694493599,"@supersense ooooo,  an explanation?, Thank god for that or u would forever be wondering!..I love a good night mare tho!!",1.0
1694493621,@DHughesy so make the most of it  enjoy,1.0
1694493799,"off to the land of pillows and blankets... mm, and the fan up on high... and did I mention the blankets? my favorite time ever.",1.0
1694493808,@ahoppi I hope you're tired for a good reason then,1.0
1694493894,@OatsAreRealFine I just thought I would tell you that you have..really REALLY pretty eyes.,1.0
1694493922,@DHughesy awww cuuuute  Newborns are so fun!,1.0
1694494125,"@OliviaPinupArt A big welcome to Twitterlandz grrl! Really wish I could have made it to the Bettie show,  glad to hear it was a success",1.0
1694494136,Jammin To Capital In My Garde  xx,1.0
1694494180,A salute to Chapel Hill North Carolina. From SY  * ? http://blip.fm/~5jgj3,1.0
1694494207,@mkarim thanks for the #followfriday as you can see us South Africans were on holiday on fri,1.0
1694494426,@lccsweetme haha that's way cool! Good morning,1.0
1694494534,Finally i have finished my tec recipe card and i feel somewhat accomplished,1.0
1694494552,"I'm finally going to bed, everybody.. whatever you're doing, BE BLESSED!",1.0
1694494628,I'm a good girl...ALL work is done,1.0
1694494699,"@tommcfly Tom, I saw again a guy who looks like you in my campus today. He's SOOO adorable... :&quot;) But you're still cuter than him. Haha..",1.0
1694494785,Is in starbucks,1.0
1694494799,@awrd but it is a good one,1.0
1694494928,Just planted flovers in the school garden with my 3 yr old...VERY MUCKY but GREAT FUN,1.0
1694494965,@rosehwang Always welcome sweetie! *HUGS*,1.0
1694495041,@amber_benson loved the #MacarAMBER!!!,1.0
1694495139,"@Hannah_21Thanks, I'll keep working on her   @RoshiKK lol good idea!",1.0
1694495143,aha @Sadie_marie my brother's wallpaper on his phone is Dolly The Sheep  aha i'm loling.,1.0
1694495147,kinda done trying. ugh. oh well it was worth the effort.   long day tomorrow. night tweeters!,1.0
1694495285,@johnmcginn Hi John! Thanks for sharing that quote! It's soo true,1.0
1694495342,"@PinkPixie bugger, that would have been nice but typically, we're heading to Bristol",1.0
1694495365,@babydestiny24 thanks  I'll check those out.,1.0
1694495427,@DHughesy congrats on Rafferty's arrival!  he is so cutteee!!,1.0
1694495431,"Finally in my bed, &amp; I must say, I had quite an evening. I'm ready to tackle this work week &amp; see what next weekend has in store for me",1.0
1694510188,@xanderprod glad you liked the gmail add-on too. We visual people like the asthetics to be right don't we.,1.0
1694510221,enjoying my Bank Holiday  Just had a meeting with the real estate agent who will offer our Amsterdam apartment for rent,1.0
1694510231,@AdeelAhmad Rofl u did?  Hahaha! Lemme tell Salman Munir =P =P,1.0
1694510243,just watched that  new T-mobile advert on Youtube.. i love it  &quot;hey jude!!!!!!&quot;,1.0
1694510451,"@Jason25329 yeah well a deadline is in T-9 hours, that's architecture for you, oh well... mmm that coffee sounds like a good idea",1.0
1694510508,@abledragon The geek in me won.  I am building my own photoblog theme...,1.0
1694510608,Good morning!!!! Yes is 5:57am,1.0
1694510694,chillaxing really  Yeah man hehe,1.0
1694510846,@Dannyvan I googled &quot;engagement rings&quot; &amp; this is the EXACT ring i want.it was the 1st result too  *sigh* love it.http://twurl.nl/jaq5j4,1.0
1694510865,my monday running so fast!,1.0
1694510983,exams. thennn some sexy time.,1.0
1694511097,@paceyy Yeah I know  Things would be so much easier that way. I'm bored the boys are playing tekenen (I can't spell it),1.0
1694511098,my body isnt itching anymore,1.0
1694511147,Happy Star Wars day! May the 4th be with you!,1.0
1694511164,I love the fact that it's a bank holiday monday and i can stay in bed,1.0
1694511199,@deanomarr Italy or greece for me  Love Italian men hehe ;),1.0
1694511381,"@twilightfairy ah well diff in opinion, no problemo",1.0
1694511448,@lezzles : heheï¿½I bet you have never looked back!  3 weeks is a long school trip!,1.0
1694511564,Thank you to all who recommended me for #followfriday &amp; #SundayShoutout.,1.0
1694511632,I just got home.  i bought twiggies and a toothbrush that promises to make my teeth 60% cleaner. - http://tweet.sg,1.0
1694511811,@gozinepetter love the song and liked the movie,1.0
1694511838,"@kalowee will do  hee after exams, i'll give u plenty of shows. HAHA hopeless me",1.0
1694512010,@TReiz I do. But still... twitter.com/monicafrancesca to see Gino in drag!!! @monicafrancesca and @ginoboi. this IS fun!,1.0
1694512036,@mainpa LOL! Thanks  glad I have the time off to spend with him! Can't imagine trying to go into work right now.,1.0
1694512074,@megfrancesca really was the best night ever,1.0
1694512289,@dannywood Good Morning! Hope that you enjoy your run &amp; gym workout this morning. Can't wait to hear some of your new songs.   &lt;3Pennie,1.0
1694512309,@bobbiehouston haha that photo is too funny! I hope he wasn't disturbed by passengers too much during the flight,1.0
1694512380,Joining twitter! Just added a random person,1.0
1694512492,Happy Star Wars day,1.0
1694512796,"Hurray! &quot;Summer-time&quot; starts today, meaning I only have to work until 4 pm, instead of 4.30. Until August! Yay!",1.0
1694512845,@Bexy91 congratulation  about the icehockey victory against switzerland..,1.0
1694512866,@aquapunk @_Mintyfresh Thanks very much!!,1.0
1694512923,watched 17 again. sooo good!,1.0
1694512992,a sunny day brights up the day!,1.0
1694513163,loving Mondays for so many reasons!,1.0
1694513397,Ken Wilber - Realistic Expectation of Integral Wisdom: http://tinyurl.com/clfzdx ...very interesting.  I don't mind the video quality.,1.0
1694513441,ive spent a lazy day today finding some interesting people to follow  its reinforced the saying... it takes all sorts of people ...,1.0
1694513443,"@vi_dam haha, that would be cool. brianna and i should fly over there  haha",1.0
1694513475,@taylorswift13 the video on myspace is so funny...u run a lot hahaha i voted,1.0
1694513533,In London! Off to do the tourist thing!,1.0
1694513681,@emilyrobe Good to see you haven't lost your sense of humour.  Get well soon,1.0
1694513686,I just eat a reallyyy good ice cream!,1.0
1694529577,On the way to sthlm - it will maybe be a movie   // cool http://gykd.net,1.0
1694529720,Going to see my grandad today  &lt;3,1.0
1694529849,"@phoebealice_x when my brother is 18, i will have moved!",1.0
1694530235,@scaree  I hope today just flows through and lots of nice things happen at work so you come home happy,1.0
1694530352,"@weareinvincible THIS CALLS FOR A HIGH FIVE!  (Don't miss, hotshot xD)",1.0
1694530415,Im still in my my pjs  but I haveto get dressed cuz Im going to see Dancing on Ice live,1.0
1694530452,"@RHYSAHUGHES http://tinyurl.com/6n4w5o to prove I still have good taste..now dance , dance, dance, dance to the radio!!",1.0
1694530525,@stephenfry gotta catch 'em all,1.0
1694530598,is eating a delicious cheese-bread  (much batter than ANY  Bagle),1.0
1694530730,@fraseredwards seems like a win win situation,1.0
1694530779,Okayyy  you can read it to me cause then I'll feel special haha.,1.0
1694531058,ah just saw my little nephews  all is well with the world again. I love those boys so much. have to say my sis in law does a great job.,1.0
1694531132,"@mistygirlph thanks misty, really appreciate your support, thanks for the comment  off to spend day out with dylan down beach",1.0
1694531200,it is so cute watching Matt play with the Wii as I do some work,1.0
1694531269,@chris_CLP i heard 88db is better for mixing down...especially  if you use 808 sounds,1.0
1694531326,"@Dr_Peabody I'm pretty sure we got sent home a couple of times too. 'tis the week to remember Mary, Anto's granny&quot;the love is all around&quot;",1.0
1694531409,"didn't twitter much yesterday.apologizes for not responding,goodnight",1.0
1694531439,@eddieifft You don't want to leave because secretly you know Australia is twenty times better than America!,1.0
1694531457,@miafreedman you looked gorgeous last night! hope you had a HEAP of fun.,1.0
1694531537,wow my weekend was pretty fucking epic  grr school tmrw ;'(,1.0
1694531583,"@erry_reeves Thx Ri.. That's all because of His grace  Kalo ngga, aku uda nyerah dr awal, hehe.. His grace is enough..",1.0
1694531619,@LittleFletcher Awww you'll have to post a pic  I bet it'll look dead nice (y),1.0
1694531648,@Doc_the_BigMan hey! Ive never caught enyone on live before!,1.0
1694531844,From ME and no one else! Muhahahaaaa! Well maybe Jesse,1.0
1694531985,"@cetras lol, anyway ni shi wai guo ren",1.0
1694531995,"@bertgoethals Cool, I used to live 5 houses to the left of that place  Always something going on :p",1.0
1694532161,"Good Morning! Happy Monday, Everyone",1.0
1694532291,lm @ TGI Fridays on a Monday.. Hee hee!,1.0
1694532379,"@Jonasbrothers Nice skillz Nick  x love always, Marjorie &amp; Jemimah. Sydney, Australia.",1.0
1694532447,is back in fine old melbourne town....,1.0
1694532728,"is sipping OJ in the sun in San Pedro at La Soberana again, with sunny smiley Nita...  The garlic tomato paste is delicious! Yummy!!!",1.0
1694532851,"@_elj OK nice one, cheers boss.  Am liking the lack of FCS today.",1.0
1694532890,"@missdaisymusic is ben! got yourself a twitter, good work",1.0
1694532959,"Up, I slept in till 11.02 !!! Shooting a new vid today",1.0
1694533027,@aaraddict #MusicMonday I agree it's just an excuse for me to tweet music for hours on end,1.0
1694533043,"i'm in the garden. Making pictures, weed an sweep. The weather is nice!! See you l8ter people!",1.0
1694533071,"@Dollburrell Ooh, cutting. I like you",1.0
1694533108,I designed a new shirttttt.,1.0
1694533165,cant wait for thursday!,1.0
1694533191,@charavel nice! now gimmeh some nice stuff,1.0
1694533278,&quot;It's Like That (and that's the way it is)&quot; - Run DMC  ? http://blip.fm/~5jgvk,1.0
1694533347,@Cocodemerusa Joined you on facebook!,1.0
1694533350,is getting ready to start the work week...work 2 off 3 then work 3 more. It's not bad  Have a great one everybody!!,1.0
1694533364,@Mizz_Trouble my pleasure sweetie! Lookin forward 2 gettin 2 know u,1.0
1694533660,"I am back from my weekend getaway! Energized for another week, bring it on! lol",1.0
1694533666,@AntonKiselev Congrat on 4AM. I do it every day since one month.,1.0
1694533702,"@DavidArchie Hey David, I'm wondering if you received a letter that has a song in it? From Malaysia? please reply  and have a nice day!",1.0
1694533703,@WWisewolf Hey. Oh my. Remember to take some time to actually enjoy the day!  I've loads to do too. Better crack on! Have fun today.,1.0
1694533777,"happy bank holiday monday twitter! bath time, spring clean, movie marathon , lazy day",1.0
1694549197,"installing dvt card for loonix, fingers crossed, I hope it turns out as well as my android upgrade",1.0
1694549205,@tracey1972  @pamjob See you later lovely ladies.  Be Good &amp; I love you millions  xxx,1.0
1694549285,"It's those little things you do, that make me love you.",1.0
1694549343,@themanwhofell compliment taken. Thanks. Key is to be yourself,1.0
1694549397,@playfulpixel That sounds good,1.0
1694549441,yay back at home,1.0
1694549451,"Hi Charlie, thank you for following me! Nice to know there's another Ollmann in the new world...",1.0
1694549553,"Just up  the longest lie in a while thank goodness, neck still painful but today i am going to head out (y)!",1.0
1694549624,Apparently it's #starwarsday,1.0
1694549737,100 Followers  Bom Dia!!,1.0
1694549792,Is getting more and more excited about thorpe park tomorrow,1.0
1694549798,@veronica11258 ok i got you! Knight!,1.0
1694549873,@kaushal Thanks man  glad u liked it,1.0
1694549947,Happy Bank Holiday,1.0
1694550086,@CyranDorman Woot! I have created something inspirational! ;) Look forward to seeing more of your writings,1.0
1694550306,Gonna run to the gym to get my workout in before my really f'kin big pile of mulch arrives at around 8 or 9am! I'm excited about my mulch,1.0
1694550354,? I had great time in Boston. Thanks to my baby girl.   http://plurk.com/p/rplmy,1.0
1694550365,@pattidigh we are all so proud of you! I am seriously thinking of joining you next year. Got to get training,1.0
1694550454,Finally was blessed to see the MOON,1.0
1694550588,@levitte: yay! it will be good to have you back,1.0
1694550726,"OK. Happy Star Wars Day, everyone. As they say, May the 4th be with you",1.0
1694550861,@PembsDave Hope you're having a relaxing day. I feel so laid back I can't stand up,1.0
1694550925,"@NZNewsboy damn straight you know what the game is, and if you've heard the tracks you'll know why I've been rocking out",1.0
